Award ID,Agency,Office,Recipient,NAICS,Total Value,Start Date,Expiration
SPE4A721D5164,Department of Defense,DLA AVIATION,MILITARY AIRCRAFT PARTS,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/22/2020,12/21/2025
SPE4A721D5165,Department of Defense,DLA AVIATION,MHD-ROCKLAND INC.,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/21/2020,12/20/2025
SPE4A721D5147,Department of Defense,DLA AVIATION,BLADE INDUSTRIAL PRODUCTS INC,"339991 - GASKET, PACKING, AND SEALING DEVICE MANUFACTURING","$249,999.99 ",12/15/2020,12/16/2025
SPE4A721D5126,Department of Defense,DLA AVIATION,"INSITU, INC.",336320 - MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,"$249,999.99 ",12/17/2020,12/16/2025
SPE4A721D5180,Department of Defense,DLA AVIATION,H.M. DUNN COMPANY INC,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/30/2020,12/29/2025
SPE4A622D5180,Department of Defense,DLA AVIATION,HARDWARE SPECIALTY CO. INC.,"332722 - BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING","$249,999.99 ",12/17/2021,12/16/2025
SPE4A721D0069,Department of Defense,DLA AVIATION,"INFINITY FABRICATION, INC.",336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/23/2020,12/22/2025
SPE4A621D5178,Department of Defense,DLA AVIATION,"AUGUSTA ENGINE PARTS, INC.","332994 - SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING","$249,999.99 ",12/16/2020,12/15/2025
SPE4A721D5592,Department of Defense,DLA AVIATION,"INTEGRAL AEROSPACE, LLC",488190 - OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,"$249,999.99 ",6/21/2021,12/31/2025
SPE4A721D5143,Department of Defense,DLA AVIATION,"KENT ASSOCIATES, INC",336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/14/2020,12/13/2025
SPE4A721D5155,Department of Defense,DLA AVIATION,"AERO COMPONENTS, LLC",336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/17/2020,12/16/2025
SPE4A721D5150,Department of Defense,DLA AVIATION,"INFINITY FABRICATION, INC.",336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/15/2020,12/14/2025
SPE4A721D5069,Department of Defense,DLA AVIATION,CAMNETICS MANUFACTURING CORPORATION,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/15/2020,12/14/2025
SPE4A721D5139,Department of Defense,DLA AVIATION,R & B ELECTRONICS INC,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/14/2020,12/14/2025
SPE4A721D5178,Department of Defense,DLA AVIATION,"TRONSON MANUFACTURING, INC",336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/30/2020,12/29/2025
SPE4A721D5140,Department of Defense,DLA AVIATION,SWISS PATTERN CORP.,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/18/2020,12/17/2025
SPE4A621D5227,Department of Defense,DLA AVIATION,ELECTRO ENTERPRISES INC,332710 - MACHINE SHOPS,"$249,999.99 ",12/14/2020,12/13/2025
SPE4A721D5148,Department of Defense,DLA AVIATION,"THERMAL STRUCTURES, INC",336412 - AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,"$249,999.99 ",12/15/2020,12/14/2025
SPE4A721D5145,Department of Defense,DLA AVIATION,MALONES CNC MACHINING INC,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/14/2020,12/13/2025
SPE4A721D5142,Department of Defense,DLA AVIATION,"WECKWORTH MANUFACTURING, INC",336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/14/2020,12/13/2025
SPE4A721D5161,Department of Defense,DLA AVIATION,SKYSPARES PARTS INC,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/29/2020,12/28/2025
SPE4A721D0062,Department of Defense,DLA AVIATION,"DEFENSE SUPPORT SERVICES, INC.","332722 - BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING","$249,999.99 ",12/16/2020,12/15/2025
SPE4A721D5138,Department of Defense,DLA AVIATION,LIMCO AIREPAIR INC.,336411 - AIRCRAFT MANUFACTURING,"$249,999.99 ",12/17/2020,12/17/2025
SPE4A721D5144,Department of Defense,DLA AVIATION,H & R PARTS CO INC,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/14/2020,12/13/2025
SPE4A721D5158,Department of Defense,DLA AVIATION,LOOS & CO INC,"314994 - ROPE, CORDAGE, TWINE, TIRE CORD, AND TIRE FABRIC MILLS","$249,999.99 ",12/21/2020,12/20/2025
SPE4A721D5170,Department of Defense,DLA AVIATION,STATZ CORP,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/21/2020,12/20/2025
SPE4A721D5152,Department of Defense,DLA AVIATION,H & R PARTS CO INC,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$249,999.99 ",12/16/2020,12/15/2025
SPE4A721D5177,Department of Defense,DLA AVIATION,ITT AEROSPACE CONTROLS LLC,336412 - AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,"$249,999.99 ",12/23/2020,12/22/2025
140P8321A0003,Department of the Interior,PWR OLYM MABO(83000),"STEHEKIN VALLEY RANCH, LLC",722511 - FULL-SERVICE RESTAURANTS,"$249,999.00 ",4/19/2021,12/31/2025
140P8321A0004,Department of the Interior,PWR OLYM MABO(83000),"COURTNEY, CRAGG",722513 - LIMITED-SERVICE RESTAURANTS,"$249,999.00 ",4/8/2021,12/31/2025
19GT5021D0002,Department of State,U.S.EMBASSY GUATEMALA CITY,MISCELLANEOUS FOREIGN AWARDEES,312112 - BOTTLED WATER MANUFACTURING,"$249,605.41 ",1/1/2021,12/31/2025
SPE8EQ24D0002,Department of Defense,DLA TROOP SUPPORT INDO-PACIFIC,SUMMIT SHOJI INC.,325412 - PHARMACEUTICAL PREPARATION MANUFACTURING,"$249,290.22 ",12/15/2023,12/15/2025
19MX5325A0012,Department of State,U.S. EMBASSY MEXICO,DUOLINGO INC,611630 - LANGUAGE SCHOOLS,"$249,000.00 ",1/3/2025,12/29/2025
140P1423D0005,Department of the Interior,IMR NORTHERN ROCKIES(12200),"MONTURE CREEK LAND MANAGEMENT, INC.",561730 - LANDSCAPING SERVICES,"$249,000.00 ",5/15/2023,12/31/2025
SPE2DH25D5002,Department of Defense,DLA TROOP SUPPORT,"KANDU MEDICAL SUPPLIES, INC.",339113 - SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,"$249,000.00 ",3/19/2025,12/31/2025
140P1423D0004,Department of the Interior,IMR NORTHERN ROCKIES(12200),"MONTURE CREEK LAND MANAGEMENT, INC.",561730 - LANDSCAPING SERVICES,"$249,000.00 ",5/15/2023,12/31/2025
SAQMMA17A0200,Department of State,ACQUISITIONS - AQM MOMENTUM,"TELECOMMUNICATION PROPERTIES, INC.",517210 - WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$245,772.77 ",1/1/2017,12/31/2025
19BE2020D0003,Department of State,U.S. EMBASSY BRUSSELS,CONCORDIA,524114 - DIRECT HEALTH AND MEDICAL INSURANCE CARRIERS,"$243,607.00 ",1/1/2020,12/31/2025
W9115123A0010,Department of Defense,W6QM MICC-FDO FT CAVAZOS,NEW MEXICO STATE UNIVERSITY,"611310 - COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS","$240,000.00 ",1/1/2023,12/31/2025
19CE2022D0001,Department of State,U.S. EMBASSY COLOMBO,MISCELLANEOUS FOREIGN AWARDEES,561421 - TELEPHONE ANSWERING SERVICES,"$240,000.00 ",1/1/2022,12/31/2025
W911N225D0013,Department of Defense,W6QK LAD CONTR OFF,"J. H. NORTON COMPANY, INC.",811310 - COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,"$240,000.00 ",12/13/2024,12/12/2025
N6264923D0001,Department of Defense,NAVSUP FLT LOG CTR  YOKOSUKA,"TOKYO KISEN CO., LTD.",488330 - NAVIGATIONAL SERVICES TO SHIPPING,"$238,495.86 ",1/1/2023,12/31/2025
19MJ1923D0001,Department of State,U.S. EMBASSY PODGORICA,CRNOGORSKI TELEKOM A.D.,517121 - TELECOMMUNICATIONS RESELLERS,"$233,389.47 ",3/1/2023,12/31/2025
W912PB21D3007,Department of Defense,0409 AQ HQ     CONTRACT,KRÄTZ GMBH,221310 - WATER SUPPLY AND IRRIGATION SYSTEMS,"$231,204.05 ",12/8/2020,12/31/2025
19KS7024D0001,Department of State,U.S. EMBASSY SEOUL,SHARP AVIATION K INC,561110 - OFFICE ADMINISTRATIVE SERVICES,"$227,362.29 ",1/1/2024,12/31/2025
V797D50520,Department of Veterans Affairs,NAC FEDERAL SUPPLY SCHEDULE (36F797),"FIG, LLC",339112 - SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,"$225,000.00 ",1/1/2016,12/31/2025
36F79719D0271,Department of Veterans Affairs,NAC FEDERAL SUPPLY SCHEDULE (36F797),"CIRRUS CONCEPT CONSULTING, LLC",561320 - TEMPORARY HELP SERVICES,"$225,000.00 ",10/1/2019,12/31/2025
36C25621D0027,Department of Veterans Affairs,256-NETWORK CONTRACT OFFICE 16 (36C256),"ILLUMINA, INC.",811219 - OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,"$225,000.00 ",12/14/2020,12/13/2025
36F79721D0053,Department of Veterans Affairs,NAC FEDERAL SUPPLY SCHEDULE (36F797),APPDDICTIONSTUDIO LIMITED LIABILITY COMPANY,561320 - TEMPORARY HELP SERVICES,"$225,000.00 ",12/15/2020,12/14/2025
SP330020D0004,Department of Defense,DLA DISTRIBUTION,AHT SERVICES GROUP LLC,811310 - COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,"$225,000.00 ",1/8/2020,12/31/2025
36F79721D0068,Department of Veterans Affairs,NAC FEDERAL SUPPLY SCHEDULE (36F797),UROGEN PHARMA INC,325412 - PHARMACEUTICAL PREPARATION MANUFACTURING,"$225,000.00 ",1/1/2021,12/31/2025
36F79721D0066,Department of Veterans Affairs,NAC FEDERAL SUPPLY SCHEDULE (36F797),"MEDICAL TEMPORARIES, INC",561320 - TEMPORARY HELP SERVICES,"$225,000.00 ",12/15/2020,12/14/2025
19MU3024D0001,Department of State,U.S. EMBASSY MUSCAT,SMAD WAYS TRADE AND CONTRACTING,561210 - FACILITIES SUPPORT SERVICES,"$222,857.14 ",6/16/2024,12/31/2025
36C24225D0040,Department of Veterans Affairs,242-NETWORK CONTRACT OFFICE 02 (36C242),BLISS PHARMACY SERVICES LLC,561320 - TEMPORARY HELP SERVICES,"$219,876.00 ",1/1/2025,12/31/2025
19MJ1924D0008,Department of State,U.S. EMBASSY PODGORICA,MONTE VISTA TRAVEL DOO,721110 - HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,"$218,711.93 ",6/17/2024,12/31/2025
W90VN924D0002,Department of Defense,0906 AQ CO     DET A CONTRACTI,"HOSAN SANITATION CO., LTD.",562119 - OTHER WASTE COLLECTION,"$218,230.30 ",12/21/2023,12/31/2025
19P05022D0002,Department of State,U.S. EMBASSY LISBON,"VODAFONE PORTUGAL - COMUNICACOES PESSOAIS, S.A.",517911 - TELECOMMUNICATIONS RESELLERS,"$216,000.00 ",7/1/2022,12/31/2025
SAQMMA17A0171,Department of State,ACQUISITIONS - AQM MOMENTUM,"MARRIOTT INTERNATIONAL, INC",517210 - WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$211,968.00 ",2/8/2019,12/31/2025
19KZ1022D0004,Department of State,U.S. EMBASSY NUR-SULTAN,KAR-TEL,517312 - WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$210,000.00 ",7/1/2022,12/31/2025
FA664821A0002,Department of Defense,FA6648  482 LSS LGC,PITNEY BOWES GLOBAL FINANCIAL SERVICES LLC,532420 - OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,"$204,501.64 ",12/31/2020,12/20/2025
FA441721A0005,Department of Defense,FA4417 1 SOCONS,E3 ENVIRONMENTAL LLC,562910 - REMEDIATION SERVICES,"$200,000.00 ",1/1/2021,12/31/2025
36C25920D0013,Department of Veterans Affairs,NETWORK CONTRACT OFFICE 19 (36C259),BEAVER VALLEY HOSPITAL,623110 - NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),"$200,000.00 ",1/1/2020,12/31/2025
W15QKN21D5016,Department of Defense,W6QK ACC-PICA,R BREWER LANDSCAPING LLC,561790 - OTHER SERVICES TO BUILDINGS AND DWELLINGS,"$199,220.00 ",12/18/2020,12/17/2025
191Z2521D0001,Department of State,AMERICAN CONSULATE ERBIL,XELESS CONSTRUCTION,561790 - OTHER SERVICES TO BUILDINGS AND DWELLINGS,"$197,530.86 ",7/1/2021,12/31/2025
19ZA6022D0002,Department of State,U.S. EMBASSY LUSAKA,MISCELLANEOUS FOREIGN AWARDEES,561730 - LANDSCAPING SERVICES,"$196,709.91 ",1/1/2022,12/31/2025
19CE2024D0004,Department of State,U.S. EMBASSY COLOMBO,STC WORLD WIDE LLC,541350 - BUILDING INSPECTION SERVICES,"$195,000.00 ",11/1/2024,12/31/2025
M6739921D0006,Department of Defense,COMMANDING OFFICER,"FERRELLGAS, L.P",324110 - PETROLEUM REFINERIES,"$193,500.00 ",12/22/2020,12/21/2025
140G0120D0022,Department of the Interior,OFC OF ACQUSITION  GRANTS-NATIONAL,"THE WOODS HOLE GROUP, INC.",517410 - SATELLITE TELECOMMUNICATIONS,"$187,535.00 ",1/1/2021,12/31/2025
19MJ1924D0006,Department of State,U.S. EMBASSY PODGORICA,TURISTICKA AGENCIJA GRAND D.O.O. PODGORICA,721110 - HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,"$184,425.16 ",6/17/2024,12/31/2025
FA811820D0015,Department of Defense,FA8118  AFSC PZABB,PACIFIC SCIENTIFIC COMPANY,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$182,000.00 ",12/18/2020,12/17/2025
SPE60521D4000,Department of Defense,DLA ENERGY,MAUI OIL COMPANY INC,324110 - PETROLEUM REFINERIES,"$179,420.90 ",7/1/2021,12/31/2025
19DA2025D0001,Department of State,U.S. EMBASSY COPENHAGEN,TELIA MOBIL DANMARK A/S,517121 - TELECOMMUNICATIONS RESELLERS,"$178,800.00 ",1/1/2025,12/31/2025
SPRRA220D0006,Department of Defense,"DLA AVIATION AT HUNTSVILLE, AL",WOODARD ELECTRIC INC,332510 - HARDWARE MANUFACTURING,"$178,470.00 ",2/27/2020,12/31/2025
SAQMMA17A0167,Department of State,ACQUISITIONS - AQM MOMENTUM,"MHI HOSPITALITY TRS, LLC",517210 - WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$173,868.29 ",11/30/2018,12/31/2025
19EC7524D0001,Department of State,U.S. EMBASSY QUITO,INSPECTION EXPERTS INC,333248 - ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,"$173,531.95 ",7/11/2024,12/12/2025
19MZ5020D0002,Department of State,U.S. EMBASSY MAPUTO,MISCELLANEOUS FOREIGN AWARDEES,561421 - TELEPHONE ANSWERING SERVICES,"$170,685.84 ",12/1/2019,12/31/2025
19N06023A0004,Department of State,U.S. EMBASSY OSLO,MISCELLANEOUS FOREIGN AWARDEES,485999 - ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,"$169,916.90 ",1/1/2023,12/31/2025
6973GH21D00005,Department of Transportation,6973GH FRANCHISE ACQUISITION SVCS,"INTERTEK TESTING SERVICES NA, INC.",541611 - ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,"$169,359.79 ",12/11/2020,12/14/2025
19EZ8021D0001,Department of State,U.S. EMBASSY PRAGUE,"VENUS PLUS, S. R. O.",337214 - OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,"$166,706.36 ",1/1/2021,12/31/2025
36E79720D0048,Department of Veterans Affairs,NAC PHARMACEUTICALS (36E797),SANDOZ INC.,325412 - PHARMACEUTICAL PREPARATION MANUFACTURING,"$164,608.40 ",12/14/2020,12/13/2025
19VM3025D0003,Department of State,U.S. EMBASSY HANOI,IVINA INTERNATIONAL EDUCATION AND TRAINING INVESTMENT JOINT STOCK COMPANY,611710 - EDUCATIONAL SUPPORT SERVICES,"$157,577.00 ",1/1/2025,12/31/2025
FA811719D0004,Department of Defense,DCMA GREAT PLAINS,AMETEK AIRCRAFT PARTS & ACCESSORIES INC,336413 - OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"$155,896.00 ",12/28/2018,12/27/2025
19MU3021D0002,Department of State,U.S. EMBASSY MUSCAT,OMAN UNITED AGENCIES TRAVEL LLC,561510 - TRAVEL AGENCIES,"$154,934.54 ",1/1/2021,12/31/2025
36C24124A0019,Department of Veterans Affairs,241-NETWORK CONTRACT OFFICE 01 (36C241),"HILL-ROM, INC.",339112 - SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,"$153,371.25 ",12/16/2023,12/15/2025
191V1023A0001,Department of State,U.S. EMBASSY ABIDJAN,MISCELLANEOUS FOREIGN AWARDEES,523910 - MISCELLANEOUS INTERMEDIATION,"$150,000.00 ",12/15/2022,12/14/2025
19TD5525A0011,Department of State,U.S. EMBASSY PORT OF SPAIN,MISCELLANEOUS FOREIGN AWARDEES,423120 - MOTOR VEHICLE SUPPLIES AND NEW PARTS MERCHANT WHOLESALERS,"$150,000.00 ",1/1/2025,12/31/2025
19TZ2025A0003,Department of State,U.S. EMBASSY DAR ES SALAAM,MISCELLANEOUS FOREIGN AWARDEES,561431 - PRIVATE MAIL CENTERS,"$150,000.00 ",1/22/2025,12/31/2025
19VM3023A0007,Department of State,U.S. EMBASSY HANOI,MISCELLANEOUS FOREIGN AWARDEES,"811121 - AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE","$150,000.00 ",11/28/2022,12/19/2025
19TD5525A0012,Department of State,U.S. EMBASSY PORT OF SPAIN,MISCELLANEOUS FOREIGN AWARDEES,485310 - TAXI AND RIDESHARING SERVICES,"$150,000.00 ",1/1/2025,12/31/2025
19SA4023A0004,Department of State,AMERICAN CONSULATE JEDDAH,MISCELLANEOUS FOREIGN AWARDEES,561720 - JANITORIAL SERVICES,"$150,000.00 ",1/1/2023,12/31/2025
19HA7025A0002,Department of State,AMERICAN EMBASSY PORT-AU-PRINCE,MISCELLANEOUS FOREIGN AWARDEES,561730 - LANDSCAPING SERVICES,"$150,000.00 ",2/13/2025,12/26/2025
SPE30016DW488,Department of Defense,DLA TROOP SUPPORT,ROCKLAND BAKERY INC.,311812 - COMMERCIAL BAKERIES,"$150,000.00 ",5/1/2016,12/31/2025
36C24421D0023,Department of Veterans Affairs,244-NETWORK CONTRACT OFFICE 4 (36C244),ANTHEM SURGICAL INSTRUMENT SERVICES,811219 - OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,"$150,000.00 ",12/20/2020,12/19/2025
19TZ2025A0005,Department of State,U.S. EMBASSY DAR ES SALAAM,MISCELLANEOUS FOREIGN AWARDEES,561720 - JANITORIAL SERVICES,"$150,000.00 ",1/16/2025,12/31/2025
W50S9B21A0001,Department of Defense,W7N5 USPFO ACTIVITY VAANG 192,LANGLEY LODGING INN,721110 - HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,"$150,000.00 ",1/1/2021,12/31/2025
191V1023A0004,Department of State,U.S. EMBASSY ABIDJAN,MISCELLANEOUS FOREIGN AWARDEES,523910 - MISCELLANEOUS INTERMEDIATION,"$150,000.00 ",12/16/2022,12/16/2025
19FR6325D0003,Department of State,U.S. EMBASSY PARIS,VERLINGUE,524210 - INSURANCE AGENCIES AND BROKERAGES,"$150,000.00 ",1/1/2025,12/31/2025
19TD5525A0009,Department of State,U.S. EMBASSY PORT OF SPAIN,MISCELLANEOUS FOREIGN AWARDEES,485310 - TAXI AND RIDESHARING SERVICES,"$150,000.00 ",1/1/2025,12/31/2025
19TD5525A0010,Department of State,U.S. EMBASSY PORT OF SPAIN,MISCELLANEOUS FOREIGN AWARDEES,423140 - MOTOR VEHICLE PARTS (USED) MERCHANT WHOLESALERS,"$150,000.00 ",1/1/2025,12/31/2025
19TZ2025A0004,Department of State,U.S. EMBASSY DAR ES SALAAM,MISCELLANEOUS FOREIGN AWARDEES,493110 - GENERAL WAREHOUSING AND STORAGE,"$141,457.00 ",1/16/2025,12/31/2025
W56HZV21D0015,Department of Defense,W4GG HQ US ARMY TACOM,LCL ELECTRONICS INC,335313 - SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,"$141,200.00 ",9/16/2021,12/31/2025
19CY6023D0001,Department of State,U.S. EMBASSY NICOSIA,CYTA (CYPRUS TELECOMMUNICATION AUTHORITY),517121 - TELECOMMUNICATIONS RESELLERS,"$132,000.00 ",1/1/2023,12/31/2025
36C24923D0071,Department of Veterans Affairs,249-NETWORK CONTRACT OFFICE 9 (36C249),PHILIPS NORTH AMERICA LLC,334510 - ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,"$131,200.00 ",12/15/2023,12/14/2025
36C25220D0057,Department of Veterans Affairs,252-NETWORK CONTRACT OFFICE 12 (36C252),MARQUIS SOLUTIONS LLC,561492 - COURT REPORTING AND STENOTYPE SERVICES,"$130,865.00 ",6/22/2020,12/31/2025
36C25225A0005,Department of Veterans Affairs,252-NETWORK CONTRACT OFFICE 12 (36C252),"MEDBRIDGE, INC.",541519 - OTHER COMPUTER RELATED SERVICES,"$129,360.00 ",1/1/2025,12/31/2025
W912PB25D3002,Department of Defense,0409 AQ HQ     CONTRACT,SANIRAIL CONSTRUCTION GMBH,541350 - BUILDING INSPECTION SERVICES,"$124,656.84 ",1/1/2025,12/31/2025
19SZ2325D0001,Department of State,U.S.  EMBASSY BERN,MISCELLANEOUS FOREIGN AWARDEES,"332215 - METAL KITCHEN COOKWARE, UTENSIL, CUTLERY, AND FLATWARE (EXCEPT PRECIOUS) MANUFACTURING","$124,210.53 ",5/30/2025,12/31/2025
19RS5023D0002,Department of State,U.S. EMBASSY MOSCOW,MISCELLANEOUS FOREIGN AWARDEES,561720 - JANITORIAL SERVICES,"$123,787.11 ",12/19/2022,12/14/2025
191Z2523D0001,Department of State,AMERICAN CONSULATE ERBIL,MISCELLANEOUS FOREIGN AWARDEES,512110 - MOTION PICTURE AND VIDEO PRODUCTION,"$123,714.00 ",12/21/2022,12/21/2025
W912PB25D3004,Department of Defense,0409 AQ HQ     CONTRACT,MISCELLANEOUS FOREIGN AWARDEES,541350 - BUILDING INSPECTION SERVICES,"$117,607.30 ",1/1/2025,12/31/2025
19TZ2024A0024,Department of State,U.S. EMBASSY DAR ES SALAAM,MISCELLANEOUS FOREIGN AWARDEES,314120 - CURTAIN AND LINEN MILLS,"$117,222.00 ",8/1/2024,12/31/2025
SAQMMA17A0166,Department of State,ACQUISITIONS - AQM MOMENTUM,FTL 500 CORP,517210 - WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$112,480.95 ",1/1/2017,12/31/2025
140P6324D0001,Department of the Interior,MWR NEKOTA(63000),TRENT MARTIN,114210 - HUNTING AND TRAPPING,"$111,000.00 ",10/16/2023,12/16/2025
19CH5823A7001,Department of State,AMERICAN EMBASSY SHANGHAI,MISCELLANEOUS FOREIGN AWARDEES,221310 - WATER SUPPLY AND IRRIGATION SYSTEMS,"$110,000.00 ",1/1/2020,12/31/2025
W15QKN21D5010,Department of Defense,W6QK ACC-PICA,HOMELAND CUSTODIAL SERVICES INC,561790 - OTHER SERVICES TO BUILDINGS AND DWELLINGS,"$109,081.00 ",12/30/2020,12/29/2025
191N6525A0010,Department of State,U.S.  EMBASSY NEW DELHI,MISCELLANEOUS FOREIGN AWARDEES,492110 - COURIERS AND EXPRESS DELIVERY SERVICES,"$108,402.36 ",1/1/2025,12/31/2025
191N6525A0009,Department of State,U.S.  EMBASSY NEW DELHI,MISCELLANEOUS FOREIGN AWARDEES,492110 - COURIERS AND EXPRESS DELIVERY SERVICES,"$108,402.36 ",1/1/2025,12/31/2025
191N6525A0008,Department of State,U.S.  EMBASSY NEW DELHI,MISCELLANEOUS FOREIGN AWARDEES,492110 - COURIERS AND EXPRESS DELIVERY SERVICES,"$108,402.36 ",1/1/2025,12/31/2025
191C7023A0002,Department of State,U.S. EMBASSY REYKJAVIK,MISCELLANEOUS FOREIGN AWARDEES,561720 - JANITORIAL SERVICES,"$107,000.00 ",12/1/2022,12/31/2025
36C24221D0049,Department of Veterans Affairs,242-NETWORK CONTRACT OFFICE 02 (36C242),CASELLA WASTE MANAGEMENT OF NY INC,562212 - SOLID WASTE LANDFILL,"$100,874.00 ",1/1/2021,12/31/2025
19TZ2024A0021,Department of State,U.S. EMBASSY DAR ES SALAAM,MISCELLANEOUS FOREIGN AWARDEES,314120 - CURTAIN AND LINEN MILLS,"$100,000.00 ",8/1/2024,12/31/2025
19TZ2024A0023,Department of State,U.S. EMBASSY DAR ES SALAAM,MISCELLANEOUS FOREIGN AWARDEES,314120 - CURTAIN AND LINEN MILLS,"$100,000.00 ",8/1/2024,12/31/2025
HHSN263201700079B,Department of Health and Human Services,NATIONAL INSTITUTES OF HEALTH OLAO,"DC WEST HOTEL, LLC",721110 - HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,"$100,000.00 ",8/4/2017,12/31/2025
19TZ2024A0022,Department of State,U.S. EMBASSY DAR ES SALAAM,MISCELLANEOUS FOREIGN AWARDEES,314120 - CURTAIN AND LINEN MILLS,"$100,000.00 ",8/1/2024,12/31/2025
19TD5524A0001,Department of State,U.S. EMBASSY PORT OF SPAIN,MISCELLANEOUS FOREIGN AWARDEES,423860 - TRANSPORTATION EQUIPMENT AND SUPPLIES (EXCEPT MOTOR VEHICLE) MERCHANT WHOLESALERS,"$100,000.00 ",3/1/2023,12/31/2025
19SF7523A0007,Department of State,U.S. EMBASSY PRETORIA,MISCELLANEOUS FOREIGN AWARDEES,324191 - PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING,"$100,000.00 ",12/29/2022,12/29/2025
19TD5525A0017,Department of State,U.S. EMBASSY PORT OF SPAIN,MISCELLANEOUS FOREIGN AWARDEES,561720 - JANITORIAL SERVICES,"$100,000.00 ",1/1/2025,12/31/2025
36C24221D0050,Department of Veterans Affairs,242-NETWORK CONTRACT OFFICE 02 (36C242),ROCKLAND BAKERY INC.,311812 - COMMERCIAL BAKERIES,"$98,776.84 ",1/1/2021,12/31/2025
